First Uniprot ID,First gene symbol,Trimmed first Uniprot ID,Trimmed first gene symbol,Protein,0_0 vs 12_0 log2FC,0_0 vs 12_0 adj.pvalue,0_0 vs 0_100 log2FC,0_0 vs 0_100 adj.pvalue,0_0 vs 12_100 log2FC,0_0 vs 12_100 adj.pvalue,Invasive vs Proliferative 0_0 log2FC,Invasive vs Proliferative 0_0 adj.pvalue,Invasive vs Proliferative 12_0 log2FC,Invasive vs Proliferative 12_0 adj.pvalue,Invasive vs Proliferative 0_100 log2FC,Invasive vs Proliferative 0_100 adj.pvalue,Invasive vs Proliferative 12_100 log2FC,Invasive vs Proliferative 12_100 adj.pvalue
O75140-5,NA,O75140,DEPDC5,O75140-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
O75140-6,NA,O75140,DEPDC5,O75140-6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
O75140-8,NA,O75140,DEPDC5,O75140-8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
O75140-9,NA,O75140,DEPDC5,O75140-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
O75143,ATG13,O75143,ATG13,O75143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
O75143-2,NA,O75143,ATG13,O75143-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
O75143-3,NA,O75143,ATG13,O75143-3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
O75143-4,NA,O75143,ATG13,O75143-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
O75143-5,NA,O75143,ATG13,O75143-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
O75144,ICOSLG,O75144,ICOSLG,O75144,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
O75144-2,NA,O75144,ICOSLG,O75144-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
O75144-3,NA,O75144,ICOSLG,O75144-3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
O75145,PPFIA3,O75145,PPFIA3,O75145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
O75145-2,NA,O75145,PPFIA3,O75145-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
O75146,HIP1R,O75146,HIP1R,O75146,NA,NA,NA,NA,NA,NA,#NAME?,0,NA,NA,#NAME?,0,#NAME?,0
O75146-2,NA,O75146,HIP1R,O75146-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
O75147,OBSL1,O75147,OBSL1,O75147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
O75147-1,NA,O75147,OBSL1,O75147-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
O75147-2,NA,O75147,OBSL1,O75147-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
O75147-4,NA,O75147,OBSL1,O75147-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
O75150,RNF40,O75150,RNF40,O75150,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
O75150-3,NA,O75150,RNF40,O75150-3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
O75150-4,NA,O75150,RNF40,O75150-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
O75151,PHF2,O75151,PHF2,O75151,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
O75152,ZC3H11A,O75152,ZC3H11A,O75152,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Inf,0,Inf,0
O75153,CLUH,O75153,CLUH,O75153,NA,NA,Inf,0,NA,NA,#NAME?,0,0.551754841,0.214650266,-0.010413045,0.985765142,0.685749602,0.102316874
O75154,RAB11FIP3,O75154,RAB11FIP3,O75154,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
O75154-2,NA,O75154,RAB11FIP3,O75154-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
O75154-3,NA,O75154,RAB11FIP3,O75154-3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
O75155,CAND2,O75155,CAND2,O75155,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
O75155-2,NA,O75155,CAND2,O75155-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
O75157,TSC22D2,O75157,TSC22D2,O75157,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
O75157-2,NA,O75157,TSC22D2,O75157-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
O75159,SOCS5,O75159,SOCS5,O75159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
O75161,NPHP4,O75161,NPHP4,O75161,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
O75161-2,NA,O75161,NPHP4,O75161-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
O75164,KDM4A,O75164,KDM4A,O75164,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
O75164-2,NA,O75164,KDM4A,O75164-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
O75165,DNAJC13,O75165,DNAJC13,O75165,0.086820906,0.691344202,0.011013772,0.980444308,0.026877161,0.898642418,0.204669973,0.340731007,0.406029266,0.041858137,0.594017377,0.001737016,0.749552323,8.9638107109784e-05
O75167,PHACTR2,O75167,PHACTR2,O75167,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
O75167-2,NA,O75167,PHACTR2,O75167-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
O75167-4,NA,O75167,PHACTR2,O75167-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
O75167-5,NA,O75167,PHACTR2,O75167-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
O75170,PPP6R2,O75170,PPP6R2,O75170,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
O75170-2,NA,O75170,PPP6R2,O75170-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
O75170-3,NA,O75170,PPP6R2,O75170-3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
O75170-4,NA,O75170,PPP6R2,O75170-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
O75170-5,NA,O75170,PPP6R2,O75170-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
O75170-6,NA,O75170,PPP6R2,O75170-6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
O75173,ADAMTS4,O75173,ADAMTS4,O75173,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
O75173-2,NA,O75173,ADAMTS4,O75173-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
O75175,CNOT3,O75175,CNOT3,O75175,NA,NA,NA,NA,NA,NA,NA,NA,#NAME?,0,#NAME?,0,0.476084055,0.424950275
O75177,SS18L1,O75177,SS18L1,O75177,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
O75177-2,NA,O75177,SS18L1,O75177-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
O75177-3,NA,O75177,SS18L1,O75177-3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
O75177-4,NA,O75177,SS18L1,O75177-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
O75177-5,NA,O75177,SS18L1,O75177-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
O75179,ANKRD17,O75179,ANKRD17,O75179,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
O75179-2,NA,O75179,ANKRD17,O75179-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
O75179-3,NA,O75179,ANKRD17,O75179-3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
O75179-4,NA,O75179,ANKRD17,O75179-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
O75179-5,NA,O75179,ANKRD17,O75179-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
O75179-6,NA,O75179,ANKRD17,O75179-6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
O75179-7,NA,O75179,ANKRD17,O75179-7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
O75182,SIN3B,O75182,SIN3B,O75182,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
O75182-2,NA,O75182,SIN3B,O75182-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
O75182-3,NA,O75182,SIN3B,O75182-3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
O75185,ATP2C2,O75185,ATP2C2,O75185,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
O75185-2,NA,O75185,ATP2C2,O75185-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
O75185-3,NA,O75185,ATP2C2,O75185-3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
O75190,DNAJB6,O75190,DNAJB6,O75190,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
O75190-2,NA,O75190,DNAJB6,O75190-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
O75190-3,NA,O75190,DNAJB6,O75190-3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
O75190-4,NA,O75190,DNAJB6,O75190-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
O75191,XYLB,O75191,XYLB,O75191,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
O75191-2,NA,O75191,XYLB,O75191-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
O75192,PEX11A,O75192,PEX11A,O75192,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
O75192-2,NA,O75192,PEX11A,O75192-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
O75197,LRP5,O75197,LRP5,O75197,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
O75200,NPIPB7,O75200,NPIPB7,O75200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
O75204,TMEM127,O75204,TMEM127,O75204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
O75208,COQ9,O75208,COQ9,O75208,Inf,0,NA,NA,NA,NA,Inf,0,0.773749306,0.280899323,#NAME?,0,Inf,0
O75208-2,NA,O75208,COQ9,O75208-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
O75223,GGCT,O75223,GGCT,O75223,-0.260644221,0.752617771,0.006700667,0.993047649,0.271063221,0.661774046,1.023936843,0.128062578,2.934953267,3.27450443466685e-05,0.544567393,0.466484716,1.545665842,0.021207945
O75223-2,NA,O75223,GGCT,O75223-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
O75223-3,NA,O75223,GGCT,O75223-3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
O75223-4,NA,O75223,GGCT,O75223-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
O75251,NDUFS7,O75251,NDUFS7,O75251,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
O75251-2,NA,O75251,NDUFS7,O75251-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
O75264,SMIM24,O75264,SMIM24,O75264,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
O75290,ZNF780A,O75290,ZNF780A,O75290,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
O75290-2,NA,O75290,ZNF780A,O75290-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
O75290-3,NA,O75290,ZNF780A,O75290-3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
O75293,GADD45B,O75293,GADD45B,O75293,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
O75298,RTN2,O75298,RTN2,O75298,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
O75298-2,NA,O75298,RTN2,O75298-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
O75298-3,NA,O75298,RTN2,O75298-3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
O75306,NDUFS2,O75306,NDUFS2,O75306,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
O75306-2,NA,O75306,NDUFS2,O75306-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
O75309,CDH16,O75309,CDH16,O75309,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
O75309-2,NA,O75309,CDH16,O75309-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
O75309-3,NA,O75309,CDH16,O75309-3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
O75309-4,NA,O75309,CDH16,O75309-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
O75310,UGT2B11,O75310,UGT2B11,O75310,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
O75311,GLRA3,O75311,GLRA3,O75311,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
O75311-2,NA,O75311,GLRA3,O75311-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
O75312,ZPR1,O75312,ZPR1,O75312,0.374341178,0.200528003,0.314856887,0.452911629,0.353912005,0.211465584,0.042748247,0.933119069,-0.367616919,0.36556861,0.315360554,0.420880496,0.329649306,0.403017225
O75317,USP12,O75317,USP12,O75317,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
O75319,DUSP11,O75319,DUSP11,O75319,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
O75319-2,NA,O75319,DUSP11,O75319-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
O75323,NIPSNAP2,O75323,NIPSNAP2,O75323,-0.140577672,0.84091381,-0.516428658,0.338532647,#NAME?,0,-0.886676108,0.140194742,-1.148832169,0.049954305,0.07881671,0.90975042,0.50084028,0.49778132
O75323-2,NA,O75323,NIPSNAP2,O75323-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
O75324,SNN,O75324,SNN,O75324,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
O75325,LRRN2,O75325,LRRN2,O75325,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
O75326,SEMA7A,O75326,SEMA7A,O75326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
O75326-2,NA,O75326,SEMA7A,O75326-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
O75330,HMMR,O75330,HMMR,O75330,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
O75330-2,NA,O75330,HMMR,O75330-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
O75330-3,NA,O75330,HMMR,O75330-3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
O75330-4,NA,O75330,HMMR,O75330-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
O75333,TBX10,O75333,TBX10,O75333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
O75334,PPFIA2,O75334,PPFIA2,O75334,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
O75334-2,NA,O75334,PPFIA2,O75334-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
O75334-3,NA,O75334,PPFIA2,O75334-3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
O75334-4,NA,O75334,PPFIA2,O75334-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
O75334-5,NA,O75334,PPFIA2,O75334-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
O75334-6,NA,O75334,PPFIA2,O75334-6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
O75334-7,NA,O75334,PPFIA2,O75334-7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
O75334-8,NA,O75334,PPFIA2,O75334-8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
O75335,PPFIA4,O75335,PPFIA4,O75335,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
O75335-1,NA,O75335,PPFIA4,O75335-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
O75335-2,NA,O75335,PPFIA4,O75335-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
O75339,CILP,O75339,CILP,O75339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
O75340,PDCD6,O75340,PDCD6,O75340,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,#NAME?,0,NA,NA
O75340-2,NA,O75340,PDCD6,O75340-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
O75340-3,NA,O75340,PDCD6,O75340-3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
O75342,ALOX12B,O75342,ALOX12B,O75342,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
O75343,GUCY1B2,O75343,GUCY1B2,O75343,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
O75344,FKBP6,O75344,FKBP6,O75344,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
O75344-2,NA,O75344,FKBP6,O75344-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
O75344-3,NA,O75344,FKBP6,O75344-3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
O75346,ZNF253,O75346,ZNF253,O75346,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
O75346-2,NA,O75346,ZNF253,O75346-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
O75347,TBCA,O75347,TBCA,O75347,-0.116790337,0.733839583,0.20393976,0.632499606,-0.026301618,0.933806266,0.331750927,0.34731766,0.958409767,0.002211329,0.78049672,0.012789191,0.636915012,0.053181054
O75347-2,NA,O75347,TBCA,O75347-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
O75348,ATP6V1G1,O75348,ATP6V1G1,O75348,0.277257026,0.409988245,0.191232948,0.748356125,0.040100383,0.923087279,-0.038744511,0.960293566,0.617207154,0.238588859,0.583395901,0.235227077,0.129978905,0.834597884
O75351,VPS4B,O75351,VPS4B,O75351,0.080622509,0.887660596,0.294192687,0.564739064,-0.004719772,0.989960285,-1.250563417,0.045364,-0.374689076,0.632928474,-0.373897017,0.610071517,0.136016784,0.867598357
O75352,MPDU1,O75352,MPDU1,O75352,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
O75352-2,NA,O75352,MPDU1,O75352-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
O75354,ENTPD6,O75354,ENTPD6,O75354,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
O75354-2,NA,O75354,ENTPD6,O75354-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
O75354-3,NA,O75354,ENTPD6,O75354-3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
O75355,ENTPD3,O75355,ENTPD3,O75355,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
O75355-2,NA,O75355,ENTPD3,O75355-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
O75356,ENTPD5,O75356,ENTPD5,O75356,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
O75360,PROP1,O75360,PROP1,O75360,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
O75362,ZNF217,O75362,ZNF217,O75362,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
O75363,BCAS1,O75363,BCAS1,O75363,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
O75363-2,NA,O75363,BCAS1,O75363-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
O75364,PITX3,O75364,PITX3,O75364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
O75365,PTP4A3,O75365,PTP4A3,O75365,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
O75365-2,NA,O75365,PTP4A3,O75365-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
O75365-3,NA,O75365,PTP4A3,O75365-3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
O75366,AVIL,O75366,AVIL,O75366,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
O75366-2,NA,O75366,AVIL,O75366-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
O75367,MACROH2A1,O75367,MACROH2A1,O75367,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
O75367-2,NA,O75367,MACROH2A1,O75367-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
O75367-3,NA,O75367,MACROH2A1,O75367-3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
O75368,SH3BGRL,O75368,SH3BGRL,O75368,-0.022197111,0.97574546,0.169845851,0.748356125,-0.226437667,0.398614571,-1.455627322,0.018508494,-1.290245566,0.043394265,-1.150932123,0.063757013,-1.183868118,0.066372387
O75369,FLNB,O75369,FLNB,O75369,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
O75369-2,NA,O75369,FLNB,O75369-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
O75369-3,NA,O75369,FLNB,O75369-3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
O75369-4,NA,O75369,FLNB,O75369-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
O75369-5,NA,O75369,FLNB,O75369-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
O75369-6,NA,O75369,FLNB,O75369-6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
O75369-7,NA,O75369,FLNB,O75369-7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
O75369-8,NA,O75369,FLNB,O75369-8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
O75369-9,NA,O75369,FLNB,O75369-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
O75373,ZNF737,O75373,ZNF737,O75373,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
O75376,NCOR1,O75376,NCOR1,O75376,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
O75376-2,NA,O75376,NCOR1,O75376-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
O75376-3,NA,O75376,NCOR1,O75376-3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
O75379,VAMP4,O75379,VAMP4,O75379,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
O75379-2,NA,O75379,VAMP4,O75379-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
O75380,NDUFS6,O75380,NDUFS6,O75380,0.285279382,0.517294369,0.215305027,0.772624966,#NAME?,0,-0.639300338,0.16670749,-0.536684917,0.311555749,0.285485658,0.578147229,0.791359472,0.076723192
O75381,PEX14,O75381,PEX14,O75381,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
O75381-2,NA,O75381,PEX14,O75381-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
O75382,TRIM3,O75382,TRIM3,O75382,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
O75382-2,NA,O75382,TRIM3,O75382-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
O75382-3,NA,O75382,TRIM3,O75382-3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
O75382-4,NA,O75382,TRIM3,O75382-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
O75385,ULK1,O75385,ULK1,O75385,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
O75386,TULP3,O75386,TULP3,O75386,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
O75386-2,NA,O75386,TULP3,O75386-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
O75386-3,NA,O75386,TULP3,O75386-3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
O75387,SLC43A1,O75387,SLC43A1,O75387,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
O75387-2,NA,O75387,SLC43A1,O75387-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
