pathway,pval,padj,log2err,ES,NES,size,leadingEdge
GSE11961_PLASMA_CELL_DAY7_VS_GERMINAL_CENTER_BCELL_DAY40_UP,0.614213197969543,0.912476406396219,0.0808589150280032,0.383404760424782,0.906484492397344,19,ENSG00000073111|ENSG00000292334|ENSG00000166226|ENSG00000113013|ENSG00000133789|ENSG00000262664|ENSG00000138095|ENSG00000120963|ENSG00000143106|ENSG00000187024
GSE11961_PLASMA_CELL_DAY7_VS_MEMORY_BCELL_DAY40_DN,0.709386281588448,0.938279915055326,0.0567672387487446,-0.414123776567119,-0.824435182647123,10,ENSG00000090520|ENSG00000110169|ENSG00000112578|ENSG00000174243|ENSG00000150760
GSE11961_PLASMA_CELL_DAY7_VS_MEMORY_BCELL_DAY40_UP,0.515151515151515,0.893358502028683,0.0902635484340068,0.369317993879157,0.96832891487162,29,ENSG00000147416|ENSG00000135046|ENSG00000155097|ENSG00000102172|ENSG00000081870|ENSG00000076201
GSE11961_UNSTIM_VS_ANTI_IGM_AND_CD40_STIM_6H_FOLLICULAR_BCELL_DN,0.950226244343891,0.998323190089044,0.0536769600638127,0.282246860310611,0.603400475462568,12,ENSG00000083720|ENSG00000156587|ENSG00000004478|ENSG00000167315|ENSG00000135778
GSE11961_UNSTIM_VS_ANTI_IGM_AND_CD40_STIM_6H_FOLLICULAR_BCELL_UP,0.651666666666667,0.923105822972228,0.0570059526582387,-0.382249409026086,-0.863715791301618,17,ENSG00000084774|ENSG00000179218|ENSG00000100304|ENSG00000131171|ENSG00000132646
GSE11973_MIR223_KOVS_WT_BONE_MARROW_NEUTROPHIL_DN,0.0767326732673267,0.565981919083423,0.257206466468838,0.505542235811257,1.3569113209473,32,ENSG00000145247|ENSG00000109861|ENSG00000171497|ENSG00000113068|ENSG00000109519|ENSG00000103035|ENSG00000184575|ENSG00000172809|ENSG00000173486|ENSG00000116251
GSE11973_MIR223_KOVS_WT_BONE_MARROW_NEUTROPHIL_UP,0.8371335504886,0.972944001801341,0.0444181153081573,-0.305961508835324,-0.775622624420663,36,ENSG00000100603|ENSG00000104324|ENSG00000102317|ENSG00000035687|ENSG00000185627|ENSG00000130313|ENSG00000079246|ENSG00000062485
GSE12001_MIR223_KO_VS_WT_NEUTROPHIL_DN,0.73551637279597,0.946316563052416,0.0711327399327894,0.339395628574622,0.847353290800618,24,ENSG00000203879|ENSG00000108424|ENSG00000152684
GSE12001_MIR223_KO_VS_WT_NEUTROPHIL_UP,0.229096989966555,0.746156785606896,0.114750719227023,-0.479774760483985,-1.18832936075594,32,ENSG00000066654|ENSG00000069345|ENSG00000110063|ENSG00000113368|ENSG00000134748|ENSG00000100664|ENSG00000125484|ENSG00000164163
GSE12003_4D_VS_8D_CULTURE_BM_PROGENITOR_UP,0.995024875621891,1,0.0559428593065705,0.222128174018137,0.586204379859725,30,ENSG00000101439|ENSG00000169251|ENSG00000109519|ENSG00000169504|ENSG00000116251|ENSG00000173812
GSE12003_4D_VS_8D_CULTURE_MIR223_KO_BM_PROGENITOR_DN,0.0493421052631579,0.503710892897922,0.261663521711573,-0.633461315072759,-1.46416119730035,19,ENSG00000124942|ENSG00000159176|ENSG00000113368|ENSG00000135862|ENSG00000100304|ENSG00000131171|ENSG00000145012
GSE12003_MIR223_KO_VS_WT_BM_PROGENITOR_4D_CULTURE_DN,0.85981308411215,0.975206432847602,0.0598603117764473,0.325184831878832,0.738557697446164,15,ENSG00000079739|ENSG00000099341|ENSG00000213465|ENSG00000178802|ENSG00000101997
GSE12003_MIR223_KO_VS_WT_BM_PROGENITOR_4D_CULTURE_UP,0.606271777003484,0.912119882367984,0.0625237414724762,-0.413977745476166,-0.886522099641496,14,ENSG00000122566|ENSG00000105401|ENSG00000112739
GSE12003_MIR223_KO_VS_WT_BM_PROGENITOR_8D_CULTURE_UP,0.163636363636364,0.703588516746411,0.14551614609036,-0.630521690650238,-1.27677316651587,11,ENSG00000029993|ENSG00000213977
GSE12198_CTRL_VS_HIGH_IL2_STIM_NK_CELL_DN,0.103333333333333,0.620210884353742,0.178219874951973,-0.60289313807994,-1.36227371849643,17,ENSG00000116649|ENSG00000198042|ENSG00000185721|ENSG00000197894
GSE12198_CTRL_VS_HIGH_IL2_STIM_NK_CELL_UP,0.0581818181818182,0.527577836113176,0.252961123069611,-0.729367303742321,-1.47693031938658,11,ENSG00000142156|ENSG00000094916|ENSG00000054118|ENSG00000116752|ENSG00000104408|ENSG00000168036
GSE12198_CTRL_VS_LOW_IL2_STIM_NK_CELL_DN,0.120860927152318,0.650415346303691,0.163180127180689,-0.514661417340414,-1.29079544058732,35,ENSG00000170604|ENSG00000115677|ENSG00000110711|ENSG00000113368|ENSG00000108010|ENSG00000233276|ENSG00000185627|ENSG00000090060
GSE12198_CTRL_VS_LOW_IL2_STIM_NK_CELL_UP,0.824120603015075,0.970414045423756,0.0464154956843849,-0.31533565360961,-0.758634526486448,25,ENSG00000162909|ENSG00000138107|ENSG00000244462|ENSG00000167508|ENSG00000131171|ENSG00000175220|ENSG00000198130|ENSG00000146425|ENSG00000126947|ENSG00000137818|ENSG00000177565|ENSG00000072501
GSE12198_LOW_IL2_STIM_NK_CELL_VS_HIGH_IL2_STIM_NK_CELL_DN,0.986062717770035,1,0.0400031517498194,-0.249049944117503,-0.533333691937209,14,ENSG00000159176
GSE12198_LOW_IL2_STIM_NK_CELL_VS_HIGH_IL2_STIM_NK_CELL_UP,0.0175072807910975,0.368358185257574,0.352487857583619,-0.673581049231419,-1.5691615734321,20,ENSG00000096401|ENSG00000158545|ENSG00000039123|ENSG00000143819|ENSG00000145833|ENSG00000090520|ENSG00000104408
GSE12198_NK_VS_NK_ACT_EXPANSION_SYSTEM_DERIVED_NK_CELL_DN,0.149038461538462,0.686357581654525,0.142901149386948,-0.489679820273577,-1.26375943456832,38,ENSG00000004700|ENSG00000214753|ENSG00000136231|ENSG00000115677|ENSG00000110063|ENSG00000138107|ENSG00000115306|ENSG00000110108|ENSG00000170860
GSE12198_NK_VS_NK_ACT_EXPANSION_SYSTEM_DERIVED_NK_CELL_UP,0.736301369863014,0.946316563052416,0.0525898950623616,-0.36678749948569,-0.809414545716915,16,ENSG00000104324|ENSG00000167005|ENSG00000112739|ENSG00000090060|ENSG00000145012
GSE12366_GC_BCELL_VS_PLASMA_CELL_DN,0.559068219633943,0.903722874538591,0.0642140881844605,-0.393973319041343,-0.938619755426337,23,ENSG00000124942|ENSG00000115677|ENSG00000110048|ENSG00000257727|ENSG00000115306|ENSG00000138801
GSE12366_GC_BCELL_VS_PLASMA_CELL_UP,0.737179487179487,0.946744485499944,0.0494904866135495,-0.324171728336636,-0.836618261861116,38,ENSG00000239306|ENSG00000092201|ENSG00000167005|ENSG00000160014
GSE12366_GC_VS_MEMORY_BCELL_DN,0.585,0.911993871610234,0.0621124188949471,-0.402522930452946,-0.9095250461708,17,ENSG00000131469|ENSG00000069329|ENSG00000143924
GSE12366_GC_VS_MEMORY_BCELL_UP,0.825870646766169,0.970880365174308,0.0647943366000727,0.30190958930379,0.796750454343903,30,ENSG00000167553|ENSG00000089006|ENSG00000137267|ENSG00000102172|ENSG00000104738|ENSG00000073111|ENSG00000041357|ENSG00000005022|ENSG00000133789|ENSG00000169504|ENSG00000101367|ENSG00000115233
GSE12366_GC_VS_NAIVE_BCELL_DN,0.298672566371681,0.788123808420651,0.115734447701689,0.552915473748867,1.16327588563765,11,ENSG00000147065|ENSG00000144791|ENSG00000049860|ENSG00000135318
GSE12366_GC_VS_NAIVE_BCELL_UP,0.773869346733668,0.958435701513171,0.0684714904492088,0.323079803523849,0.823190689585297,26,ENSG00000164305|ENSG00000104738|ENSG00000073111|ENSG00000182481|ENSG00000138071
GSE12366_NAIVE_VS_MEMORY_BCELL_DN,0.36,0.827964809384164,0.0870515867946735,-0.473656787786078,-1.07025632377136,17,ENSG00000124942|ENSG00000162909|ENSG00000138801
GSE12366_PLASMA_CELL_VS_MEMORY_BCELL_DN,0.22,0.742131205455025,0.117249716749792,-0.487207812067907,-1.20205478329263,30,ENSG00000004700|ENSG00000109606|ENSG00000168172|ENSG00000143947|ENSG00000128951
GSE12366_PLASMA_CELL_VS_MEMORY_BCELL_UP,0.276807980049875,0.776659257149529,0.129442887745046,0.453309002981061,1.12260144630756,23,ENSG00000197712|ENSG00000101439|ENSG00000092621|ENSG00000076201|ENSG00000084207|ENSG00000123131|ENSG00000108828|ENSG00000135069
GSE12366_PLASMA_CELL_VS_NAIVE_BCELL_DN,0.0724876441515651,0.556450693929328,0.213927855492356,-0.55362599796476,-1.38281654123422,33,ENSG00000092201|ENSG00000109606|ENSG00000130749|ENSG00000117505|ENSG00000168172|ENSG00000143947
GSE12366_PLASMA_CELL_VS_NAIVE_BCELL_UP,0.917922948073702,0.991957152410346,0.041488040200221,-0.294442702396305,-0.672698503512196,18,ENSG00000185088|ENSG00000257727
GSE12392_CD8A_POS_VS_NEG_SPLEEN_DC_DN,0.247906197654941,0.758912904357879,0.109684061970549,-0.510980850719711,-1.167412371932,18,ENSG00000178209|ENSG00000166165|ENSG00000266028|ENSG00000115306|ENSG00000088986|ENSG00000100304|ENSG00000026025
GSE12392_CD8A_POS_VS_NEG_SPLEEN_DC_UP,0.27970297029703,0.780172396675967,0.128142916898415,0.416044506148046,1.11669304841422,32,ENSG00000114480|ENSG00000139684|ENSG00000164434|ENSG00000079739|ENSG00000164172|ENSG00000066777|ENSG00000072849|ENSG00000115216
GSE12392_CD8A_POS_VS_NEG_SPLEEN_IFNB_KO_DC_DN,0.501661129568106,0.890697271198542,0.0694481442003175,-0.399832854521145,-0.973420350354869,27,ENSG00000104324|ENSG00000113368|ENSG00000108654|ENSG00000167325|ENSG00000257727
GSE12392_CD8A_POS_VS_NEG_SPLEEN_IFNB_KO_DC_UP,0.394520547945205,0.847334062727936,0.11146266692298,0.354370588997042,1.02515718550226,43,ENSG00000133104|ENSG00000139684|ENSG00000172725|ENSG00000108679|ENSG00000164172|ENSG00000066777|ENSG00000072849|ENSG00000070087
GSE12392_IFNAR_KO_VS_IFNB_KO_CD8_NEG_SPLEEN_DC_DN,0.587654320987654,0.911993871610234,0.0817515582532145,0.39096962147447,0.913403240604857,18,ENSG00000092820|ENSG00000167553|ENSG00000184117|ENSG00000102172|ENSG00000104738|ENSG00000076201
GSE12392_IFNAR_KO_VS_IFNB_KO_CD8_NEG_SPLEEN_DC_UP,0.631979695431472,0.918582073181373,0.0793434960134973,0.374020770727867,0.884297910447642,19,ENSG00000089006|ENSG00000137267|ENSG00000151929|ENSG00000114023|ENSG00000070831|ENSG00000110047|ENSG00000173812
GSE12392_WT_VS_IFNAR_KO_CD8A_NEG_SPLEEN_DC_DN,0.588235294117647,0.911993871610234,0.0835990603684159,0.38782363910094,0.927488813797611,20,ENSG00000141349|ENSG00000164172|ENSG00000130560|ENSG00000113194|ENSG00000173992|ENSG00000121060|ENSG00000119401|ENSG00000157778|ENSG00000137106
GSE12392_WT_VS_IFNAR_KO_CD8A_NEG_SPLEEN_DC_UP,0.785714285714286,0.961313114494565,0.051530912208539,-0.375618714273109,-0.776992815020285,12,ENSG00000123384|ENSG00000205339
GSE12392_WT_VS_IFNB_KO_CD8A_NEG_SPLEEN_DC_DN,0.260180995475113,0.766483604293511,0.126875729929857,0.553737760882596,1.18380635954793,12,ENSG00000147065|ENSG00000133835|ENSG00000197956
GSE12392_WT_VS_IFNB_KO_CD8A_NEG_SPLEEN_DC_UP,0.373711340206186,0.836818893156922,0.11101149245045,0.381003952158376,1.05857553358541,36,ENSG00000117448|ENSG00000167815|ENSG00000108582|ENSG00000137267|ENSG00000130005|ENSG00000049245|ENSG00000177879|ENSG00000083720|ENSG00000152684|ENSG00000197081|ENSG00000004478|ENSG00000088832
GSE12392_WT_VS_IFNB_KO_CD8A_POS_SPLEEN_DC_DN,0.917910447761194,0.991957152410346,0.0597317976364411,0.290408288469807,0.671198556586567,17,ENSG00000142937|ENSG00000114779|ENSG00000177556|ENSG00000078070|ENSG00000198677
GSE12392_WT_VS_IFNB_KO_CD8A_POS_SPLEEN_DC_UP,0.487562189054726,0.886915353647719,0.0925528864684773,0.368836595015352,0.973373271563887,30,ENSG00000117448|ENSG00000165280|ENSG00000109107|ENSG00000135842|ENSG00000177879|ENSG00000083720|ENSG00000111652
GSE12484_HEALTHY_VS_PERIDONTITIS_NEUTROPHILS_DN,0.661184210526316,0.926268823201338,0.0557104226766671,-0.37584708009072,-0.868720311238361,19,ENSG00000088247|ENSG00000108654|ENSG00000124571
GSE12505_WT_VS_E2_2_HET_PDC_DN,0.907928388746803,0.990118409358601,0.0615706755421678,0.294644027942089,0.70464771204272,20,ENSG00000055147|ENSG00000142937|ENSG00000196455|ENSG00000113194|ENSG00000123595
GSE12507_PDC_CELL_LINE_VS_IMMATUE_T_CELL_LINE_UP,0.763092269326683,0.955803126414352,0.0687943095604775,0.336648389038307,0.833696145336213,23,ENSG00000136813|ENSG00000102144|ENSG00000120438|ENSG00000156587|ENSG00000104738|ENSG00000182481
GSE12707_AT16L1_HYPOMORPH_VS_WT_THYMUS_UP,0.0884476534296029,0.593552877892669,0.20207170902116,-0.710386913520227,-1.41423409603059,10,ENSG00000189403|ENSG00000104324|ENSG00000167005|ENSG00000090520|ENSG00000205323|ENSG00000084073
GSE12839_CTRL_VS_IL12_TREATED_PBMC_UP,0.1620294599018,0.701869994131155,0.138022242496643,-0.539639674665776,-1.25713430024663,20,ENSG00000075618|ENSG00000135862|ENSG00000197299|ENSG00000132434|ENSG00000205323
GSE12845_IGD_NEG_BLOOD_VS_DARKZONE_GC_TONSIL_BCELL_DN,0.456953642384106,0.876443324854083,0.0739901439101342,-0.400917832679226,-1.0055210921906,35,ENSG00000167005|ENSG00000175130|ENSG00000065978|ENSG00000169813|ENSG00000115241|ENSG00000205339|ENSG00000015676|ENSG00000198900
GSE12845_IGD_NEG_BLOOD_VS_DARKZONE_GC_TONSIL_BCELL_UP,0.940740740740741,0.996259552472864,0.0582216241124161,0.274539910359015,0.69636351752425,25,ENSG00000102580|ENSG00000169567|ENSG00000102265
GSE12845_IGD_NEG_BLOOD_VS_NAIVE_TONSIL_BCELL_UP,0.015201767877026,0.347497228934199,0.380730400722792,0.510617721456952,1.51163611853008,50,ENSG00000066583|ENSG00000102580|ENSG00000173221|ENSG00000055147|ENSG00000085662|ENSG00000141349|ENSG00000118939|ENSG00000099341|ENSG00000090861|ENSG00000128311|ENSG00000041357|ENSG00000081870|ENSG00000182481|ENSG00000189043|ENSG00000213465|ENSG00000005022|ENSG00000100075|ENSG00000167315|ENSG00000130706
GSE12845_IGD_NEG_BLOOD_VS_PRE_GC_TONSIL_BCELL_DN,0.704620462046205,0.93683941178928,0.0529129848430584,-0.343187457840202,-0.848588006796486,29,ENSG00000213551|ENSG00000136937|ENSG00000065978|ENSG00000167325
GSE12845_IGD_NEG_BLOOD_VS_PRE_GC_TONSIL_BCELL_UP,0.177777777777778,0.718651336936254,0.16440575583821,0.479837071902567,1.21709455937264,25,ENSG00000066583|ENSG00000055147|ENSG00000197956|ENSG00000072849|ENSG00000143418|ENSG00000106211|ENSG00000150093|ENSG00000089248|ENSG00000109775|ENSG00000243279|ENSG00000106554
GSE12845_IGD_POS_BLOOD_VS_DARKZONE_GC_TONSIL_BCELL_DN,0.774038461538462,0.958435701513171,0.0472587336673259,-0.314646675671432,-0.812036127429504,38,ENSG00000144028|ENSG00000110063|ENSG00000167005|ENSG00000136937
GSE12845_IGD_POS_BLOOD_VS_DARKZONE_GC_TONSIL_BCELL_UP,0.460176991150443,0.877591299474394,0.0770736734944102,-0.473915347501178,-0.9986936564467,13,ENSG00000178209
GSE12845_IGD_POS_BLOOD_VS_NAIVE_TONSIL_BCELL_DN,0.480066445182724,0.885585555331677,0.0716527366829457,-0.406623138456197,-0.989951759648343,27,ENSG00000047410|ENSG00000102317|ENSG00000175130|ENSG00000113368|ENSG00000100664|ENSG00000115053|ENSG00000116560|ENSG00000170759|ENSG00000084463|ENSG00000145012|ENSG00000105755
GSE12845_IGD_POS_BLOOD_VS_NAIVE_TONSIL_BCELL_UP,0.578073089700997,0.911993871610234,0.0625237414724762,-0.386067462483901,-0.912839834932878,22,ENSG00000124942|ENSG00000154146|ENSG00000175220|ENSG00000104408|ENSG00000110651|ENSG00000119638|ENSG00000180104
GSE12845_IGD_POS_BLOOD_VS_PRE_GC_TONSIL_BCELL_DN,0.666666666666667,0.926372155287818,0.0799858801499946,0.311841109921942,0.881510059580623,39,ENSG00000164305|ENSG00000145050|ENSG00000092621|ENSG00000137267|ENSG00000117984|ENSG00000177556
GSE12845_IGD_POS_BLOOD_VS_PRE_GC_TONSIL_BCELL_UP,0.616776315789474,0.913018318730007,0.0589694466690997,-0.386314611297077,-0.892914611125667,19,ENSG00000162909|ENSG00000135862|ENSG00000104805|ENSG00000117691
GSE12845_IGD_POS_VS_NEG_BLOOD_BCELL_DN,0.34375,0.81706720093497,0.123257226381337,0.345429848626886,1.04367629946332,54,ENSG00000164305|ENSG00000117448|ENSG00000102580|ENSG00000164111|ENSG00000145050|ENSG00000072274
GSE12845_IGD_POS_VS_NEG_BLOOD_BCELL_UP,0.357522123893805,0.826887798579281,0.0908241419007155,-0.516589385283032,-1.08862172282484,13,ENSG00000167978|ENSG00000166825|ENSG00000108654|ENSG00000015676
GSE12845_NAIVE_VS_DARKZONE_GC_TONSIL_BCELL_DN,0.595611285266458,0.912112683081101,0.0583452776743612,-0.349081437941026,-0.930671101216496,46,ENSG00000100714|ENSG00000175467|ENSG00000159352|ENSG00000039123|ENSG00000205339|ENSG00000110955|ENSG00000140350|ENSG00000198900|ENSG00000154146|ENSG00000126698|ENSG00000047315|ENSG00000174243
GSE12845_NAIVE_VS_DARKZONE_GC_TONSIL_BCELL_UP,0.839285714285714,0.972944001801341,0.048505983646947,-0.353783767535234,-0.731825745098035,12,ENSG00000170604|ENSG00000110108
GSE12845_NAIVE_VS_PRE_GC_TONSIL_BCELL_DN,0.391640866873065,0.844869926222466,0.0785029047348687,-0.381716063328108,-1.0420974256118,51,ENSG00000116649|ENSG00000084774|ENSG00000144028|ENSG00000110063
GSE12845_NAIVE_VS_PRE_GC_TONSIL_BCELL_UP,0.312342569269521,0.795041642381668,0.121543282035469,0.437475109575209,1.09222377229414,24,ENSG00000234745|ENSG00000175931|ENSG00000109107|ENSG00000197892|ENSG00000147475|ENSG00000135318|ENSG00000137161
GSE12845_PRE_GC_VS_DARKZONE_GC_TONSIL_BCELL_DN,0.677524429967427,0.929338297707736,0.0541200569620232,-0.34126058760848,-0.865106965839578,36,ENSG00000084774|ENSG00000031698|ENSG00000197299|ENSG00000117691|ENSG00000110955|ENSG00000170248
GSE12845_PRE_GC_VS_DARKZONE_GC_TONSIL_BCELL_UP,0.623762376237624,0.915171094818031,0.0585937568945671,-0.377106747144819,-0.886011917598964,21,ENSG00000026297|ENSG00000124942|ENSG00000135862|ENSG00000233276
GSE12963_ENV_NEF_VS_ENV_NEF_AND_VPR_DEFICIENT_HIV1_INF_CD4_TCELL_DN,0.510452961672474,0.893148008521231,0.0709609456938284,-0.438146398474157,-0.950963725365287,15,ENSG00000075618|ENSG00000197299|ENSG00000167325|ENSG00000205323|ENSG00000242372
GSE12963_ENV_NEF_VS_ENV_NEF_AND_VPR_DEFICIENT_HIV1_INF_CD4_TCELL_UP,0.787003610108303,0.961313114494565,0.0519512476197082,-0.389731400167263,-0.775874982942788,10,ENSG00000130749|ENSG00000088247|ENSG00000015676|ENSG00000119541|ENSG00000174243
GSE12963_UNINF_VS_ENV_AND_NEF_AND_VPR_DEFICIENT_HIV1_INF_CD4_TCELL_DN,0.634146341463415,0.91929729648498,0.0603786357920401,-0.39754219197913,-0.862835356380669,15,ENSG00000084774
GSE12963_UNINF_VS_ENV_AND_NEF_AND_VPR_DEFICIENT_HIV1_INF_CD4_TCELL_UP,0.928571428571429,0.993878108062441,0.0438879842863647,-0.31195278621072,-0.645295519900674,12,ENSG00000136937|ENSG00000015676
GSE12963_UNINF_VS_ENV_AND_NEF_DEFICIENT_HIV1_INF_CD4_TCELL_DN,0.579601990049751,0.911993871610234,0.0828962134571565,0.395262396777485,0.91353987032494,17,ENSG00000102753|ENSG00000136813|ENSG00000115866|ENSG00000182481|ENSG00000198677
GSE13173_UNTREATED_VS_IL12_TREATED_ACT_CD8_TCELL_DN,0.149253731343284,0.686357581654525,0.181383128498408,0.554503345118669,1.28158134475824,17,ENSG00000164305|ENSG00000102580|ENSG00000189369|ENSG00000117984|ENSG00000115866
GSE13229_IMM_VS_INTMATURE_NKCELL_DN,0.232558139534884,0.749743478621094,0.11331290842208,-0.49866516445973,-1.17907223645188,22,ENSG00000162909|ENSG00000087077|ENSG00000069345
GSE13229_IMM_VS_MATURE_NKCELL_DN,0.590753424657534,0.911993871610234,0.0629394692018967,-0.411266971048652,-0.907570375234948,16,ENSG00000177733|ENSG00000143819|ENSG00000026025|ENSG00000223496
GSE13229_IMM_VS_MATURE_NKCELL_UP,0.684818481848185,0.93059274306196,0.0542315935495841,-0.360482420161183,-0.846953078315171,21,ENSG00000069248|ENSG00000125676|ENSG00000205339
GSE13229_MATURE_VS_INTMATURE_NKCELL_DN,0.586092715231788,0.911993871610234,0.0617054053637523,-0.383477151518166,-0.928090997484183,26,ENSG00000130749|ENSG00000162909|ENSG00000069345
GSE13229_MATURE_VS_INTMATURE_NKCELL_UP,0.608407079646018,0.912476406396219,0.0741758965588009,0.429056802285721,0.902690294203043,11,ENSG00000145247|ENSG00000159685|ENSG00000111713
GSE13306_LAMINA_PROPRIA_VS_SPLEEN_TREG_DN,0.399532710280374,0.849818878012243,0.100633389423036,0.467599562699974,1.04178121509046,14,ENSG00000135046|ENSG00000159685|ENSG00000120438|ENSG00000177879|ENSG00000135069
GSE13306_RA_VS_UNTREATED_MEM_CD4_TCELL_DN,0.193069306930693,0.726166332639393,0.12563992130984,-0.521358672869348,-1.22493166988717,21,ENSG00000124942|ENSG00000162909|ENSG00000175130|ENSG00000197930
GSE13306_RA_VS_UNTREATED_TCONV_DN,0.61214953271028,0.912476406396219,0.0766746872490091,0.392576495113283,0.891617209287263,15,ENSG00000100902|ENSG00000131711|ENSG00000292334|ENSG00000188342|ENSG00000111737|ENSG00000146085|ENSG00000110047
GSE13306_RA_VS_UNTREATED_TCONV_UP,0.0413451915531315,0.495474853935159,0.321775918075361,-0.674044277196728,-1.52304404533839,17,ENSG00000153201|ENSG00000117691|ENSG00000005249|ENSG00000141756|ENSG00000164885|ENSG00000107164|ENSG00000124160|ENSG00000168374
GSE13306_RA_VS_UNTREATED_TREG_DN,0.0791855203619909,0.568541111779363,0.241339976815091,0.653534877140878,1.39715727985142,12,ENSG00000134996|ENSG00000115457|ENSG00000149806
GSE13306_RA_VS_UNTREATED_TREG_UP,0.089041095890411,0.59583586578771,0.195789002148949,-0.640519662566091,-1.4134776469363,16,ENSG00000100714|ENSG00000116649|ENSG00000141456|ENSG00000166848|ENSG00000154146
GSE13306_TREG_RA_VS_TCONV_RA_DN,0.780373831775701,0.96055114228412,0.0645031249656493,0.349939441353938,0.794780207178495,15,ENSG00000175931|ENSG00000115457
GSE13306_TREG_RA_VS_TCONV_RA_UP,0.0916530278232406,0.601006811211038,0.188204146308491,-0.58638016985239,-1.36602006693159,20,ENSG00000239306|ENSG00000176619|ENSG00000185721|ENSG00000125484|ENSG00000254647|ENSG00000015676
GSE13306_TREG_VS_TCONV_DN,0.954545454545455,0.998323190089044,0.0560595875032335,0.264968317983722,0.614876488687116,16,ENSG00000147586|ENSG00000108828|ENSG00000262814|ENSG00000001084|ENSG00000168827|ENSG00000126267
GSE13306_TREG_VS_TCONV_LAMINA_PROPRIA_DN,0.722488038277512,0.942418948526644,0.0694481442003175,0.353721120533475,0.820833231018423,16,ENSG00000142937|ENSG00000089006
GSE13306_TREG_VS_TCONV_LAMINA_PROPRIA_UP,0.0664961636828645,0.546908414690842,0.282013350011725,0.583896729654735,1.39640194812061,20,ENSG00000164062|ENSG00000135842|ENSG00000169738|ENSG00000149260|ENSG00000085719
GSE13306_TREG_VS_TCONV_SPLEEN_DN,0.138392857142857,0.674793500798804,0.178219874951973,0.649484758310336,1.31586522112926,10,ENSG00000108679|ENSG00000135069|ENSG00000169019|ENSG00000089248|ENSG00000165434|ENSG00000126267
GSE13306_TREG_VS_TCONV_SPLEEN_UP,0.700956937799043,0.935521624002029,0.0709609456938284,0.358226060500499,0.831287241859221,16,ENSG00000049245|ENSG00000131711|ENSG00000100412|ENSG00000133313|ENSG00000088832|ENSG00000134247|ENSG00000178802|ENSG00000173992
GSE13306_TREG_VS_TCONV_UP,0.807522123893805,0.967558537024186,0.0602484086158019,0.362744705186368,0.763176630462144,11,ENSG00000049245|ENSG00000189171|ENSG00000102265
GSE13411_IGM_MEMORY_BCELL_VS_PLASMA_CELL_DN,0.331658291457286,0.808500665617898,0.0919686140000427,-0.474198081959083,-1.08337662134646,18,ENSG00000166033|ENSG00000261150|ENSG00000135862|ENSG00000197299|ENSG00000005249|ENSG00000132434|ENSG00000154146
GSE13411_IGM_MEMORY_BCELL_VS_PLASMA_CELL_UP,0.895927601809955,0.98724498043907,0.0564118388217596,0.320411399751336,0.684990404289414,12,ENSG00000133112|ENSG00000213465
GSE13411_IGM_VS_SWITCHED_MEMORY_BCELL_DN,0.102649006622517,0.618311783874698,0.178219874951973,-0.526784437197845,-1.32120055398981,35,ENSG00000120708|ENSG00000100603|ENSG00000138385|ENSG00000213551|ENSG00000135862|ENSG00000108654|ENSG00000055130|ENSG00000138413
GSE13411_IGM_VS_SWITCHED_MEMORY_BCELL_UP,0.446902654867257,0.87266319989398,0.0908241419007155,0.477173556431608,1.00392287395625,11,ENSG00000145050|ENSG00000169567|ENSG00000115216
GSE13411_NAIVE_BCELL_VS_PLASMA_CELL_DN,0.538071065989848,0.897091252866179,0.0880945010398517,0.407751868897878,0.964048400161883,19,ENSG00000134202|ENSG00000145050|ENSG00000141349|ENSG00000087842
GSE13411_NAIVE_BCELL_VS_PLASMA_CELL_UP,0.339285714285714,0.812738167961137,0.0943563635421779,-0.534759045055811,-1.10618539488788,12,ENSG00000026297|ENSG00000175467|ENSG00000143924|ENSG00000272325
GSE13411_NAIVE_VS_IGM_MEMORY_BCELL_DN,0.602122015915119,0.912112683081101,0.0843144320642653,0.321325527597982,0.918753108371722,40,ENSG00000164062|ENSG00000102144|ENSG00000109861|ENSG00000213585|ENSG00000177156|ENSG00000262814|ENSG00000100075|ENSG00000146701|ENSG00000133315|ENSG00000143418|ENSG00000010256|ENSG00000136628|ENSG00000165688|ENSG00000171314
GSE13411_NAIVE_VS_IGM_MEMORY_BCELL_UP,0.421602787456446,0.861631481861037,0.0808589150280032,-0.473004724870319,-1.02662109478595,15,ENSG00000047410|ENSG00000170248|ENSG00000015676|ENSG00000084463
GSE13411_NAIVE_VS_MEMORY_BCELL_DN,0.912087912087912,0.990539910109803,0.0647943366000727,0.25993234797736,0.760158910043912,46,ENSG00000164062|ENSG00000102144|ENSG00000180370|ENSG00000049860|ENSG00000115866|ENSG00000152684|ENSG00000213465|ENSG00000262814|ENSG00000146701|ENSG00000128228|ENSG00000133315|ENSG00000143418|ENSG00000010256|ENSG00000136628
GSE13411_NAIVE_VS_SWITCHED_MEMORY_BCELL_DN,0.919047619047619,0.991988533733025,0.0389556479965885,-0.275082965050397,-0.720591343815559,42,ENSG00000100714|ENSG00000115241|ENSG00000069329|ENSG00000110955|ENSG00000084463|ENSG00000026025|ENSG00000105755|ENSG00000063046|ENSG00000197102
GSE13411_PLASMA_CELL_VS_MEMORY_BCELL_DN,0.608837970540098,0.912476406396219,0.0593487680335629,-0.382072131366783,-0.890067954708858,20,ENSG00000026297|ENSG00000110711
